Ranking;Nombre;Ventas;CNAE_Original;SECTOR_NOMBRE;NIF;ventas_estimado;patentes;confianza;criterio;ano_constitucion;poblacion;numero_empleados;web_oficial;actividad_resumen;tamano_ing;complejidad_txt;cto_actual;propiedad_accionistas;private_equity_firmas;financiacion_publica_detalle;usa_inteligencia_artificial;plataforma_cloud;solvencia_txt;puntos_solv;perfil_txt;veredicto_final;conclusion_sueldo_80k;justificacion_viabilidad;score_viabilidad;provincia
260;CONSTRUCCIONES MECANICAS JOSE LAZPIUR SLU;grande;2841;Fabricación de máquinas herramienta para trabajar el metal;B20081105;50000000;5;1.0;Exacto (Normalizado);1983;Bergara;103 (Empresite);www.lazpiur.com;Diseño y fabricación de maquinaria a medida y utillaje de precisión para forja.;~20-25 técnicos;Hardware/Software: Maquinaria industrial (Industria 4.0), automatización, robótica y sistemas de visión artificial para automoción.;No identificado públicamente;Empresa familiar (Familia Lazpiur).;Ninguno;Hazitek/SPRI;SÍ, utiliza sistemas de visión artificial para el control de calidad en sus máquinas.;ON-PREMISE/HÍBRIDA;Empresa familiar consolidada con más de 100 años de historia, ventas internacionales y clientes de primer nivel como Ford, VW o Xiaomi.;Alto;Híbrido Hardware/Software con enfoque en automatización industrial y visión artificial.;TIBURÓN;MUY VIABLE;🟢 MUY VIABLE (73/100 pts) - ✅ Ventas >100M€ (+30) | ✅ 103 empleados (+12) | ✅ CTO identificado (+8) | ✅ Equipo IT sólido (+7) | ⚠️ Cloud híbrido (+3) | ✅ Usa IA (+8) | ✅ I+D público (+5);73.0;guipúzcoa
262;ARREGUI BUZONES Y SISTEMAS DE SEGURIDAD SL;grande;2599;Fabricación de otros productos metálicos n.c.o.p.;B20690368;50000000;6;0.95;Fuzzy Match (ARREGUI BUZONES Y SIST S DE SEGURIDAD);2000;Orio;48 (eInforma 2024);www.arregui.es;Diseño, fabricación y comercialización de buzones, cajas fuertes y sistemas de seguridad como taquillas inteligentes.;~5-10 técnicos;Hardware conectado (IoT) y software para la gestión de buzones y taquillas inteligentes (Smart Lockers), con notificaciones por email y gestión remota.;Jose Antonio M... - Director/Responsable de Informática (eInforma);GRUPO INTRO CAPITAL INVERSION SL (Presidente);Ninguno;Ha recibido subvenciones de la SPRI (Agencia Vasca de Desarrollo Empresarial) y ha participado en el programa ICEX-Next con cofinanciación de fondos FEDER.;NO (No hay evidencia pública del uso de IA en sus productos o sistemas);HÍBRIDA (Sistemas on-premise para la fabricación y posible uso de cloud para los servicios de sus productos IoT);Empresa consolidada con un capital social superior a 60.000€, ventas de varios millones de euros y beneficiaria de financiación pública.;Alto;Híbrido Hardware/Software (IoT);PYME;POSIBLE;🟡 POSIBLE (42/100 pts) - ✅ Ventas >100M€ (+30) | ⚠️ 48 empleados (+4) | ✅ CTO identificado (+8) | ✅ Equipo IT sólido (+7) | ⚠️ Cloud híbrido (+3) | ❌ Sector bajo salario (-10);42.0;guipúzcoa
263;ARTECA CAUCHO METAL SA;grande;2219;Fabricación de otros productos de caucho;A20388369;50000000;6;1.0;Exacto (Normalizado);1992;Villabona;98 (SPRI);www.arteca.net;Fabricación de componentes antivibratorios en caucho y caucho-metal para automoción, ferrocarril e industria.;~10-15 técnicos;Empresa industrial (hardware) con un departamento de I+D+i propio para desarrollo de producto, laboratorio de materiales y centro de ensayos (Technical and Test Center). Utilizan estaciones de trabajo automáticas y sistemas de visión artificial.;No identificado públicamente;100% propiedad del grupo francés SCTI.;Ninguno;Ha recibido ayudas del Grupo SPRI (Agencia Vasca de Desarrollo Empresarial) para proyectos de ciberseguridad industrial.;SÍ, utiliza sistemas de visión artificial en sus estaciones de control de calidad para la revisión automática de piezas.;Sin datos;Facturación anual de 19,5 millones de euros. Pertenece a un grupo empresarial francés (SCTI), lo que le proporciona un fuerte respaldo financiero.;Máximo;Híbrido Hardware/Industrial;TIBURÓN;VIABLE;🟢 VIABLE (66/100 pts) - ✅ Ventas >100M€ (+30) | ⚠️ 98 empleados (+8) | ✅ CTO identificado (+8) | ✅ Equipo IT sólido (+7) | ✅ Usa IA (+8) | ⚠️ Sector industrial (+5);66.0;guipúzcoa
264;NEUMATICOS TXEPETXA SL.;grande;4531;Comercio al por mayor de repuestos y accesorios de vehículos de motor;B75232611;50000000;0;0.0;Sin match;2019;Irun;17 (eInforma);www.txepetxa.com;Comercio al por mayor y menor de neumáticos, repuestos y accesorios para vehículos.;Estimación: 0-2 técnicos (perfil e-commerce/sistemas);Presencia online estándar (web corporativa y e-commerce) sin desarrollos complejos aparentes como IA o IoT.;No identificado públicamente;Sin datos públicos disponibles sobre la estructura accionarial.;Ninguno;Sin datos;NO. La actividad principal se centra en la distribución y venta de neumáticos y servicios de taller.;ON-PREMISE;Facturación declarada entre 6 y 30 millones de euros. Empresa consolidada en su sector a nivel provincial.;Alto;Sistemas/IT tradicional;PYME;DUDOSO;🟡 DUDOSO (28/100 pts) - ✅ Ventas >100M€ (+30) | ❌ Plantilla pequeña (+0) | ✅ CTO identificado (+8) | ❌ Sector bajo salario (-10);28.0;guipúzcoa
265;ONITY SL;20.183.000;2572;Fabricación de cerraduras y herrajes;B20708509;20183000;1;1.0;Exacto (Normalizado);2000;Oiartzun;67 (eInforma 2024);www.onity.com;Fabricación de cerraduras electrónicas, cajas fuertes y sistemas de control de acceso para hostelería.;~20-25 técnicos;Soluciones IoT que combinan hardware (cerraduras, cajas fuertes) con software (Bluetooth, RFID, móvil) y plataformas cloud.;No identificado públicamente;Pertenece a Carrier Corporation, una multinacional estadounidense.;Ninguno;Sin datos;NO. Su tecnología se centra en IoT y conectividad (Bluetooth/RFID), no en IA para análisis o predicción.;HÍBRIDA;Facturación superior a 200M€ y propiedad de la multinacional Carrier Corporation.;Máximo;Híbrido Hardware/Software (IoT);TIBURÓN;POSIBLE;🟡 POSIBLE (46/100 pts) - ✅ Ventas >100M€ (+30) | ⚠️ 67 empleados (+8) | ✅ CTO identificado (+8) | ✅ Equipo IT sólido (+7) | ⚠️ Cloud híbrido (+3) | ❌ Sector bajo salario (-10);46.0;guipúzcoa
267;GAINDU SL;grande;2899;Fabricación de otra maquinaria para usos específicos n.c.o.p.;B75007492;50000000;10;1.0;Exacto (Normalizado);2009;Elgoibar;45 (eInforma);www.gaindu.com;Fabricación de soluciones 'llave en mano' para el montaje y test de componentes de automoción.;~15-25 técnicos;Sistemas de automatización industrial a medida, incluyendo robótica, soldadura láser, trazabilidad y tecnologías de test.;No identificado públicamente;La empresa forma parte del grupo industrial INZU Group.;Ninguno;Ha recibido ayudas para proyectos de inteligencia artificial aplicada por parte del Gobierno Vasco.;SÍ - Ha recibido subvenciones para proyectos de inteligencia artificial aplicada en la empresa, indicando su uso o exploración de estas tecnologías.;ON-PREMISE/HÍBRIDA;Empresa consolidada con rentabilidad financiera positiva del 23,4% en 2023 y clasificada en el TOP 100.000 de empresas por facturación.;Alto;Híbrido Hardware/Software con un fuerte componente de ingeniería mecánica y de automatización.;TIBURÓN;VIABLE;🟢 VIABLE (65/100 pts) - ✅ Ventas >100M€ (+30) | ⚠️ 45 empleados (+4) | ✅ CTO identificado (+8) | ✅ Equipo IT sólido (+7) | ⚠️ Cloud híbrido (+3) | ✅ Usa IA (+8) | ⚠️ Sector industrial (+5);65.0;guipúzcoa
269;AUTLAN EMD SL.;grande;2013;Fabricación de otros productos básicos de química inorgánica;B98667264;50000000;0;0.0;Sin match;2014;Oñati;38 (Empresite);www.autlan.com;Producción de bióxido de manganeso electrolítico (EMD) para la fabricación de baterías alcalinas.;~5-10 técnicos;Planta de producción química industrial. La complejidad radica en la ingeniería de procesos químicos y la metalurgia, no en el desarrollo de software, IA o TICs.;No identificado públicamente;Propiedad de la empresa mexicana Compañía Minera Autlán, S.A.B. de C.V.;Ninguno;CDTI;NO. No hay evidencia del uso de inteligencia artificial en sus procesos productivos o productos.;ON-PREMISE;Filial de un grupo industrial mexicano cotizado en bolsa (Compañía Minera Autlán). Facturación relevante en el mercado europeo de componentes para baterías.;Máximo;Híbrido Hardware/Industrial;DESCARTAR;VIABLE;🟢 VIABLE (54/100 pts) - ✅ Ventas >100M€ (+30) | ⚠️ 38 empleados (+4) | ✅ CTO identificado (+8) | ✅ Equipo IT sólido (+7) | ✅ I+D público (+5);54.0;guipúzcoa
270;SETALDE SUMINISTROS INTEGRALES SA;grande;4669;Comercio al por mayor de otra maquinaria y equipo;A20077160;50000000;0;0.0;Sin match;1982;Lasarte-Oria;80 (eInforma);www.setaldegroup.com;Distribución de material eléctrico, fontanería, climatización y equipos para la industria y energías renovables.;~3-6 técnicos;Distribuidor B2B con plataforma eCommerce. La complejidad reside en la logística y el ERP, no en producto tecnológico propio.;No identificado públicamente;Sin datos;Ninguno;SPRI - Industria Digitala (23.000€ en 2024);NO. No hay evidencia de que la empresa utilice IA en sus productos o servicios.;Sin datos;Empresa consolidada (fundada en 1982) con facturación reportada entre 6-30M€ y 80 empleados.;Alto;IT Corporativo (ERP, eCommerce) y soporte técnico de producto.;PYME;VIABLE;🟢 VIABLE (55/100 pts) - ✅ Ventas >100M€ (+30) | ⚠️ 80 empleados (+8) | ✅ CTO identificado (+8) | ⚠️ Equipo IT medio (+4) | ⚠️ Sector industrial (+5);55.0;guipúzcoa
271;URKUNDE SA;grande;2732;Fabricación de otros hilos y cables electrónicos y eléctricos;A20375259;50000000;0;0.0;Sin match;1991;Mendaro;46 (Empresite, eInforma);www.urkunde.es;Fabricación y comercialización de cables, conectores y soluciones de conectividad industrial.;~2-5 técnicos (perfil industrial/eléctrico);Baja. Empresa industrial tradicional centrada en la fabricación de hardware y componentes eléctricos.;No identificado públicamente;Sin datos;Ninguno;Sin datos;NO. No hay evidencia de uso de IA en su web ni en noticias.;No aplicable / ON-PREMISE;PYME consolidada con facturación entre 6-30M€.;Alto;Ingeniería eléctrica, mecánica e industrial. No es un perfil de software.;DESCARTAR;VIABLE;🟢 VIABLE (51/100 pts) - ✅ Ventas >100M€ (+30) | ⚠️ 46 empleados (+4) | ✅ CTO identificado (+8) | ⚠️ Equipo IT medio (+4) | ⚠️ Sector industrial (+5);51.0;guipúzcoa
272;EUROKARPA SL;grande;1721;"Fabricación de papel y cartón ondulados; fabricación de envases y embalajes de papel y cartón";B20496105;50000000;0;0.0;Sin match;1994;Legorreta;~70 (Web Oficial);www.eurokarpa.com;Manipulación y distribución de papel y cartón para embalaje, packaging y sublimación.;~5-10 técnicos;Empresa industrial en proceso de digitalización. Uso de IA para optimización de embalajes (proyecto EFFICIENT IA PACK).;No identificado públicamente;ARE CARTON Y PAPEL SL (Socio único);Ninguno;Sin datos;SÍ - Proyecto para la validación de envases y embalajes mediante IA y simulaciones virtuales avanzadas.;No identificado;Empresa consolidada con más de 40 años de experiencia y crecimiento constante, reconocida como una de las 500 pymes líderes en crecimiento empresarial en España.;Alto;Híbrido Hardware/Software con enfoque en la digitalización de procesos industriales.;TIBURÓN;VIABLE;🟢 VIABLE (61/100 pts) - ✅ Ventas >100M€ (+30) | ⚠️ 70 empleados (+8) | ✅ CTO identificado (+8) | ✅ Equipo IT sólido (+7) | ✅ Usa IA (+8);61.0;guipúzcoa
276;OJMAR, SA;19.142.470;2572;Fabricación de cerraduras y herrajes;A20003042;19142470;122;1.0;Exacto (Normalizado);1919;Elgoibar;115 (einforma);www.ojmar.com;Diseño y fabricación de sistemas de cierre inteligentes, cerraduras electrónicas y mecánicas para mobiliario.;~15-25 técnicos;IoT (cerraduras conectadas a la nube), software (SaaS de gestión) y hardware (electrónica y mecánica).;No identificado públicamente;Empresa privada. Sin datos públicos detallados sobre accionistas.;Ninguno;Hazitek (Gobierno Vasco);NO (No hay evidencia pública del uso de IA en sus productos o procesos).;HÍBRIDA (Utilizan una plataforma cloud propia llamada Ojmar.cloud, sin especificar el proveedor subyacente).;Facturación consolidada (>22M€) y líder mundial en su nicho con fuerte vocación exportadora.;Alto;Híbrido Hardware/Software/IoT;TIBURÓN;VIABLE;🟢 VIABLE (65/100 pts) - ✅ Ventas >100M€ (+30) | ✅ 115 empleados (+12) | ✅ CTO identificado (+8) | ✅ Equipo IT sólido (+7) | ⚠️ Cloud híbrido (+3) | ✅ I+D público (+5);65.0;guipúzcoa
280;FORJAS IRIZAR SL;grande;2822;Fabricación de maquinaria de elevación y manipulación;B20642930;50000000;0;0.0;Sin match;1998;Lazkao;51 – 100 (Iberinform);www.irizarforge.com;Fabricación de ganchos forjados y componentes para grúas de gran tonelaje para sectores onshore y offshore.;~10-15 técnicos;Empresa industrial tradicional centrada en la forja y metalurgia. Ofrecen diseño e ingeniería de soluciones a medida, pero sin un componente evidente de software avanzado, IA o IoT en sus productos.;No identificado públicamente;La empresa fue adquirida por el grupo holandés Royal Van Beest.;Ninguno;CDTI (Sin fecha detallada);NO. No se ha encontrado evidencia pública del uso de inteligencia artificial en sus productos o procesos.;Sin datos;Facturación consolidada en el rango de 15 a 30 millones de euros y propiedad de un grupo empresarial internacional (Royal Van Beest), lo que sugiere una alta estabilidad financiera.;Alto;Híbrido Hardware/Ingeniería. Perfiles centrados en ingeniería mecánica, de materiales y procesos industriales.;PYME;VIABLE;🟢 VIABLE (58/100 pts) - ✅ Ventas >100M€ (+30) | ⚠️ 51 empleados (+8) | ✅ CTO identificado (+8) | ✅ Equipo IT sólido (+7) | ✅ I+D público (+5);58.0;guipúzcoa
281;TALLERES GUIBE SA;18.889.626;2815;Fabricación de cojinetes, engranajes y órganos mecánicos de transmisión;A20047726;18889626;2;0.9;Fuzzy Match (TALLERES GUIFER);1976;Irura;86 (axesor.es);www.guibe.com;Fabricación de engranajes, reductores especiales y componentes de transmisión para diversos sectores industriales.;~10-15 técnicos;Híbrido Hardware/Software: Fabricación de maquinaria pesada con una capa de IoT (sensores) y software de monitorización y diagnóstico (plataforma cloud/on-premise) para la Industria 4.0.;Aitor Uribe Etxebarria - Director Técnico (Consultoría Praxis);GOIZPER GROUP (Grupo Cooperativo);Ninguno;Hazitek, SPRI (Industria Digitala), CDTI;SÍ, su plataforma de monitorización remota para mantenimiento industrial y mejora de OEE implica analítica avanzada de datos para el diagnóstico y optimización de procesos.;HÍBRIDA;Facturación de 188.9M€ y pertenencia al consolidado grupo cooperativo Goizper Group. Adjudicataria recurrente de financiación pública para I+D.;Máximo;Híbrido Hardware/Software (Industria 4.0);TIBURÓN;MUY VIABLE;🟢 MUY VIABLE (74/100 pts) - ✅ Ventas >100M€ (+30) | ⚠️ 86 empleados (+8) | ✅ CTO identificado (+8) | ✅ Equipo IT sólido (+7) | ⚠️ Cloud híbrido (+3) | ✅ Usa IA (+8) | ✅ I+D público (+5) | ⚠️ Sector industrial (+5);74.0;guipúzcoa
282;BACALAOS AZKUENE SA;grande;1022;Fabricación de conservas de pescado;A20160511;50000000;0;0.0;Sin match;1987;Irun;39 (eInforma);www.azkuene.com;Elaboración y venta de bacalao salado, congelado y productos de la pesca.;~1-2 técnicos;Empresa del sector de la alimentación. Su tecnología se centra en software de gestión (ERP) y sistemas de gestión de almacenes (SGA) para optimizar sus procesos productivos y logísticos. No se detecta el uso de tecnologías complejas como IA, satélites o IoT.;No identificado públicamente;Según datos mercantiles, el propietario es CABO NORTE 2014 SA.;Ninguno;Sin datos;NO. No se ha encontrado evidencia del uso de inteligencia artificial en sus operaciones o productos.;Sin datos;Empresa consolidada en el sector de la alimentación con una facturación de entre 6 y 30 millones de euros. La empresa matriz es CABO NORTE 2014 SA.;Alto;Tradicional (no tecnológico);DESCARTAR;POSIBLE;🟡 POSIBLE (42/100 pts) - ✅ Ventas >100M€ (+30) | ⚠️ 39 empleados (+4) | ✅ CTO identificado (+8);42.0;guipúzcoa
283;SARCOIL PROCESSING LINES SL;grande;7112;Servicios técnicos de ingeniería y otras actividades relacionadas con el asesoramiento técnico;B20961546;50000000;0;0.0;Sin match;2009;Azpeitia;39 (Empresite);www.sarralle.com;Ingeniería y suministro de equipos e instalaciones industriales para el procesamiento de bobinas metálicas.;~10-15 técnicos;Ingeniería de maquinaria pesada con automatización (Nivel 1 & 2), control de procesos y potencial uso de IA para optimización y mantenimiento predictivo.;No identificado públicamente;Propiedad del grupo Sarralle, que es una empresa privada.;Ninguno;Hazitek (2016), Innokonexio (SPRI) (2022);SÍ, el grupo Sarralle participa en consorcios y proyectos de Industria 4.0 que incluyen IA, Big Data e IoT para la optimización de procesos y mantenimiento predictivo.;HÍBRIDA;Filial de un grupo industrial consolidado (Sarralle) con una facturación significativa y presencia internacional. Ha recibido financiación pública para proyectos de I+D.;Alto;Híbrido Hardware/Software (Ingenieros mecánicos, eléctricos, de automatización y control).;TIBURÓN;MUY VIABLE;🟢 MUY VIABLE (70/100 pts) - ✅ Ventas >100M€ (+30) | ⚠️ 39 empleados (+4) | ✅ CTO identificado (+8) | ✅ Equipo IT sólido (+7) | ⚠️ Cloud híbrido (+3) | ✅ Usa IA (+8) | ✅ I+D público (+5) | ⚠️ Sector industrial (+5);70.0;guipúzcoa
